model	io_type	io_size	percentile	latency	mints	maxts	cnt
AFA	seqRead	8.0	67	0.355606557377049180327868852459016393	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	68	0.367173913043478260869565217391304348	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	69	0.379828947368421052631578947368421053	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	70	0.393589403973509933774834437086092715	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	71	0.408791788198339690374691496522324433	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	72	0.425400000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	73	0.443952662721893491124260355029585799	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	74	0.464550000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	75	0.488000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	76	0.514500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	77	0.544533333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	78	0.578500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	79	0.616928667563930013458950201884253028	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	80	0.659934818481848184818481848184818482	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	81	0.707864864864864864864864864864864865	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	82	0.761827731092436974789915966386554622	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	83	0.823061757719714964370546318289786223	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	84	0.892417294581987800502332256907068532	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	85	0.971634831460674157303370786516853933	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	86	1.062477099236641221374045801526717557	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	87	1.167772388059701492537313432835820896	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	88	1.290679458239277652370203160270880361	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	89	1.432689136125654450261780104712041885	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	90	1.599666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	91	1.799598944591029023746701846965699208	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	92	2.041733788395904436860068259385665529	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	93	2.340904761904761904761904761904761905	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	94	2.713077669902912621359223300970873786	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	95	3.174386792452830188679245283018867925	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	96	3.781647304410963877291704483572336177	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	97	4.659299674267100977198697068403908795	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	98	6.111000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	seqRead	8.0	99	9.192847274332376958728757448686824101	2022-02-26 00:00:00	2022-03-07 23:59:00	526320
AFA	nsRead	0.0	0	0.000000000000000000000000000000000000	2022-02-26 19:44:00	2022-03-07 22:55:00	25
AFA	nsRead	0.0	1	0.000000000000000000000000000000000000	2022-02-26 08:02:00	2022-03-07 12:28:00	25
AFA	nsRead	0.0	2	0.000000000000000000000000000000000000	2022-02-26 06:37:00	2022-03-05 19:34:00	25
AFA	nsRead	0.0	3	0.000000000000000000000000000000000000	2022-02-26 14:09:00	2022-03-07 19:24:00	25
AFA	nsRead	0.0	4	0.000000000000000000000000000000000000	2022-02-26 16:33:00	2022-03-07 16:58:00	25
AFA	nsRead	0.0	5	0.000000000000000000000000000000000000	2022-02-27 10:19:00	2022-03-07 19:40:00	25
AFA	nsRead	0.0	6	0.000000000000000000000000000000000000	2022-02-26 12:02:00	2022-03-07 21:47:00	25
AFA	nsRead	0.0	7	0.000000000000000000000000000000000000	2022-02-26 08:42:00	2022-03-07 01:21:00	25
AFA	nsRead	0.0	8	0.000500000000000000000000000000000000	2022-02-26 08:51:00	2022-03-07 19:12:00	25
AFA	nsRead	0.0	9	0.000500000000000000000000000000000000	2022-02-26 09:40:00	2022-03-07 23:34:00	25
AFA	nsRead	0.0	10	0.000500000000000000000000000000000000	2022-02-26 10:07:00	2022-03-07 17:52:00	25
AFA	nsRead	0.0	11	0.000800000000000000000000000000000000	2022-02-26 03:52:00	2022-03-07 19:28:00	25
AFA	nsRead	0.0	12	0.001000000000000000000000000000000000	2022-02-26 21:33:00	2022-03-07 15:59:00	25
AFA	nsRead	0.0	13	0.001000000000000000000000000000000000	2022-02-26 16:34:00	2022-03-07 17:44:00	25
AFA	nsRead	0.0	14	0.001000000000000000000000000000000000	2022-02-26 06:34:00	2022-03-07 05:28:00	25
AFA	nsRead	0.0	15	0.001000000000000000000000000000000000	2022-02-26 08:53:00	2022-03-07 17:23:00	25
AFA	nsRead	0.0	16	0.001000000000000000000000000000000000	2022-02-26 11:44:00	2022-03-07 18:49:00	25
AFA	nsRead	0.0	17	0.001000000000000000000000000000000000	2022-02-26 02:29:00	2022-03-07 06:56:00	25
AFA	nsRead	0.0	18	0.001000000000000000000000000000000000	2022-02-27 09:19:00	2022-03-07 09:11:00	25
AFA	nsRead	0.0	19	0.001000000000000000000000000000000000	2022-02-26 11:12:00	2022-03-07 17:13:00	25
AFA	nsRead	0.0	20	0.001000000000000000000000000000000000	2022-02-26 02:50:00	2022-03-07 18:08:00	25
AFA	nsRead	0.0	21	0.001000000000000000000000000000000000	2022-02-26 04:41:00	2022-03-07 23:41:00	25
AFA	nsRead	0.0	22	0.001000000000000000000000000000000000	2022-02-26 06:53:00	2022-03-07 01:36:00	25
AFA	nsRead	0.0	23	0.001000000000000000000000000000000000	2022-02-26 00:27:00	2022-03-07 18:24:00	25
AFA	nsRead	0.0	24	0.001000000000000000000000000000000000	2022-02-26 07:48:00	2022-03-07 17:59:00	25
AFA	nsRead	0.0	25	0.001000000000000000000000000000000000	2022-02-26 12:54:00	2022-03-07 10:56:00	25
AFA	nsRead	0.0	26	0.001000000000000000000000000000000000	2022-02-26 00:59:00	2022-03-07 21:06:00	25
AFA	nsRead	0.0	27	0.001000000000000000000000000000000000	2022-02-26 01:13:00	2022-03-07 13:29:00	25
AFA	nsRead	0.0	28	0.001000000000000000000000000000000000	2022-02-26 01:41:00	2022-03-07 15:00:00	25
AFA	nsRead	0.0	29	0.001000000000000000000000000000000000	2022-02-26 22:52:00	2022-03-07 15:58:00	25
AFA	nsRead	0.0	30	0.001000000000000000000000000000000000	2022-02-26 00:46:00	2022-03-07 09:42:00	25
AFA	nsRead	0.0	31	0.001000000000000000000000000000000000	2022-02-26 18:27:00	2022-03-07 11:52:00	25
AFA	nsRead	0.0	32	0.001000000000000000000000000000000000	2022-02-26 00:49:00	2022-03-07 15:20:00	25
AFA	nsRead	0.0	33	0.001000000000000000000000000000000000	2022-02-27 00:47:00	2022-03-07 19:17:00	25
AFA	nsRead	0.0	34	0.001000000000000000000000000000000000	2022-02-26 05:24:00	2022-03-07 18:32:00	25
AFA	nsRead	0.0	35	0.001000000000000000000000000000000000	2022-02-26 17:47:00	2022-03-07 15:40:00	25
AFA	nsRead	0.0	36	0.001000000000000000000000000000000000	2022-02-26 03:06:00	2022-03-07 13:08:00	25
AFA	nsRead	0.0	37	0.001000000000000000000000000000000000	2022-02-26 23:21:00	2022-03-07 20:07:00	25
AFA	nsRead	0.0	38	0.001000000000000000000000000000000000	2022-02-26 01:34:00	2022-03-07 12:31:00	25
AFA	nsRead	0.0	39	0.001000000000000000000000000000000000	2022-02-26 17:17:00	2022-03-06 20:03:00	25
AFA	nsRead	0.0	40	0.001000000000000000000000000000000000	2022-02-26 19:08:00	2022-03-07 09:48:00	25
AFA	nsRead	0.0	41	0.001000000000000000000000000000000000	2022-02-26 23:57:00	2022-03-07 16:18:00	25
AFA	nsRead	0.0	42	0.001000000000000000000000000000000000	2022-02-26 11:45:00	2022-03-07 22:06:00	25
AFA	nsRead	0.0	43	0.001000000000000000000000000000000000	2022-02-26 01:56:00	2022-03-07 14:11:00	25
AFA	nsRead	0.0	44	0.001000000000000000000000000000000000	2022-02-26 05:27:00	2022-03-07 19:52:00	25
AFA	nsRead	0.0	45	0.001000000000000000000000000000000000	2022-02-26 10:44:00	2022-03-07 07:35:00	25
AFA	nsRead	0.0	46	0.001000000000000000000000000000000000	2022-02-27 08:26:00	2022-03-07 20:51:00	25
AFA	nsRead	0.0	47	0.001000000000000000000000000000000000	2022-02-26 20:39:00	2022-03-07 22:51:00	25
AFA	nsRead	0.0	48	0.001000000000000000000000000000000000	2022-02-26 00:03:00	2022-03-07 03:59:00	25
AFA	nsRead	0.0	49	0.001000000000000000000000000000000000	2022-02-26 01:02:00	2022-03-07 19:21:00	25
AFA	nsRead	0.0	50	0.001000000000000000000000000000000000	2022-02-26 05:06:00	2022-03-07 07:01:00	25
AFA	nsRead	0.0	51	0.001000000000000000000000000000000000	2022-02-26 03:19:00	2022-03-06 15:28:00	25
AFA	nsRead	0.0	52	0.001000000000000000000000000000000000	2022-02-27 00:11:00	2022-03-07 08:12:00	25
AFA	nsRead	0.0	53	0.001000000000000000000000000000000000	2022-02-26 14:07:00	2022-03-07 12:26:00	25
AFA	nsRead	0.0	54	0.001000000000000000000000000000000000	2022-02-26 05:52:00	2022-03-07 12:21:00	25
AFA	nsRead	0.0	55	0.001000000000000000000000000000000000	2022-02-26 02:05:00	2022-03-07 23:04:00	25
AFA	nsRead	0.0	56	0.001000000000000000000000000000000000	2022-02-26 03:22:00	2022-03-07 12:48:00	25
AFA	nsRead	0.0	57	0.001000000000000000000000000000000000	2022-02-26 01:45:00	2022-03-07 22:44:00	25
AFA	nsRead	0.0	58	0.001000000000000000000000000000000000	2022-02-26 04:24:00	2022-03-07 10:43:00	25
AFA	nsRead	0.0	59	0.001000000000000000000000000000000000	2022-02-26 01:48:00	2022-03-07 06:00:00	25
AFA	nsRead	0.0	60	0.001000000000000000000000000000000000	2022-02-26 07:53:00	2022-03-07 13:21:00	25
AFA	nsRead	0.0	61	0.001000000000000000000000000000000000	2022-02-26 08:34:00	2022-03-07 18:18:00	25
AFA	nsRead	0.0	62	0.001200000000000000000000000000000000	2022-02-26 02:16:00	2022-03-07 12:18:00	25
AFA	nsRead	0.0	63	0.001333333333333333333333333333333333	2022-02-27 04:48:00	2022-03-07 23:50:00	25
AFA	nsRead	0.0	64	0.001333333333333333333333333333333333	2022-02-26 04:29:00	2022-03-07 11:12:00	25
AFA	nsRead	0.0	65	0.001333333333333333333333333333333333	2022-02-26 04:06:00	2022-03-07 13:56:00	25
AFA	nsRead	0.0	66	0.001500000000000000000000000000000000	2022-02-26 11:36:00	2022-03-07 22:27:00	25
AFA	nsRead	0.0	67	0.001500000000000000000000000000000000	2022-02-26 08:36:00	2022-03-07 00:19:00	25
AFA	nsRead	0.0	68	0.001500000000000000000000000000000000	2022-02-26 08:09:00	2022-03-07 13:59:00	25
AFA	nsRead	0.0	69	0.001500000000000000000000000000000000	2022-02-27 00:32:00	2022-03-07 19:22:00	25
AFA	nsRead	0.0	70	0.001500000000000000000000000000000000	2022-02-26 03:41:00	2022-03-07 18:11:00	25
AFA	nsRead	0.0	71	0.001666666666666666666666666666666667	2022-02-26 07:08:00	2022-03-07 12:52:00	25
AFA	nsRead	0.0	72	0.001666666666666666666666666666666667	2022-02-26 02:37:00	2022-03-07 17:28:00	25
AFA	nsRead	0.0	73	0.002000000000000000000000000000000000	2022-02-26 03:29:00	2022-03-07 21:28:00	25
AFA	nsRead	0.0	74	0.002000000000000000000000000000000000	2022-02-26 06:31:00	2022-03-07 08:49:00	25
AFA	nsRead	0.0	75	0.002000000000000000000000000000000000	2022-02-26 01:29:00	2022-03-07 22:45:00	25
AFA	nsRead	0.0	76	0.002000000000000000000000000000000000	2022-02-26 00:33:00	2022-03-07 15:06:00	25
AFA	nsRead	0.0	77	0.002000000000000000000000000000000000	2022-02-26 19:16:00	2022-03-07 23:58:00	25
AFA	nsRead	0.0	78	0.002000000000000000000000000000000000	2022-02-26 09:06:00	2022-03-07 14:56:00	25
AFA	nsRead	0.0	79	0.002000000000000000000000000000000000	2022-02-26 00:29:00	2022-03-07 04:58:00	25
AFA	nsRead	0.0	80	0.002000000000000000000000000000000000	2022-02-26 01:15:00	2022-03-07 16:37:00	25
AFA	nsRead	0.0	81	0.002000000000000000000000000000000000	2022-02-26 00:13:00	2022-03-07 21:04:00	25
AFA	nsRead	0.0	82	0.002000000000000000000000000000000000	2022-02-26 04:11:00	2022-03-07 21:41:00	25
AFA	nsRead	0.0	83	0.002000000000000000000000000000000000	2022-02-26 01:26:00	2022-03-06 20:31:00	25
AFA	nsRead	0.0	84	0.002000000000000000000000000000000000	2022-02-26 03:32:00	2022-03-07 19:06:00	25
AFA	nsRead	0.0	85	0.002000000000000000000000000000000000	2022-02-26 00:17:00	2022-03-07 13:26:00	25
AFA	nsRead	0.0	86	0.002000000000000000000000000000000000	2022-02-26 01:14:00	2022-03-06 19:39:00	25
AFA	nsRead	0.0	87	0.002000000000000000000000000000000000	2022-02-26 00:36:00	2022-03-07 06:36:00	25
AFA	nsRead	0.0	88	0.002000000000000000000000000000000000	2022-02-26 07:25:00	2022-03-07 04:31:00	25
AFA	nsRead	0.0	89	0.002000000000000000000000000000000000	2022-02-26 00:51:00	2022-03-07 17:42:00	25
AFA	nsRead	0.0	90	0.002000000000000000000000000000000000	2022-02-26 06:13:00	2022-03-07 18:14:00	25
AFA	nsRead	0.0	91	0.002400000000000000000000000000000000	2022-02-26 20:41:00	2022-03-07 21:49:00	25
AFA	nsRead	0.0	92	0.003000000000000000000000000000000000	2022-02-26 01:21:00	2022-03-07 22:52:00	25
AFA	nsRead	0.0	93	0.003000000000000000000000000000000000	2022-02-26 05:32:00	2022-03-07 19:38:00	25
AFA	nsRead	0.0	94	0.003000000000000000000000000000000000	2022-02-26 14:02:00	2022-03-07 16:21:00	25
AFA	nsRead	0.0	95	0.003000000000000000000000000000000000	2022-02-26 12:26:00	2022-03-07 22:54:00	25
AFA	nsRead	0.0	96	0.003000000000000000000000000000000000	2022-02-26 05:10:00	2022-03-07 23:02:00	25
AFA	nsRead	0.0	97	0.003000000000000000000000000000000000	2022-02-26 10:48:00	2022-03-07 23:11:00	24
AFA	nsRead	0.0	98	0.004000000000000000000000000000000000	2022-02-26 17:34:00	2022-03-07 12:13:00	24
AFA	nsRead	0.0	99	0.005000000000000000000000000000000000	2022-02-26 07:58:00	2022-03-07 19:29:00	24
AFA	write	128.0	0	0.002000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	1	0.173320512820512820512820512820512821	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	2	0.193613537117903930131004366812227074	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	3	0.204464570699010533035429300989466965	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	4	0.211765393952769807989406312072390201	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	5	0.217376316816230979321108076472883340	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	6	0.222000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	7	0.226012888764359764639955169515270384	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	8	0.229640179910044977511244377811094453	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	9	0.232954423592493297587131367292225201	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	10	0.236012658227848101265822784810126582	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	11	0.238935344827586206896551724137931034	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	12	0.241689331770222743259085580304806565	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	13	0.244333333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	14	0.246846952444742129939718687206965841	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	15	0.249240963855421686746987951807228916	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	16	0.251542635658914728682170542635658915	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	17	0.253760431654676258992805755395683453	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	18	0.255907657657657657657657657657657658	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	19	0.258000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	20	0.260047087980173482032218091697645601	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	21	0.262070038910505836575875486381322957	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	22	0.264058064516129032258064516129032258	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	23	0.266009465264922636303307603646397262	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	24	0.267947711413728443638375703175432664	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	25	0.269857142857142857142857142857142857	2022-02-26 00:00:00	2022-03-07 23:59:00	858560
AFA	write	128.0	26	0.271748421052631578947368421052631579	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	27	0.273628571428571428571428571428571429	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	28	0.275500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	29	0.277368131868131868131868131868131868	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	30	0.279240447343895619757688723205964585	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	31	0.281112305854241338112305854241338112	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	32	0.283000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	33	0.284896875929782802737280571258554002	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	34	0.286806848112379280070237050043898156	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	35	0.288743500866551126516464471403812825	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	36	0.290695652173913043478260869565217391	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	37	0.292666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	38	0.294665961945031712473572938689217759	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	39	0.296668906308324001493094438223217619	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	40	0.298693635382955771305285868392664509	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	41	0.300726027397260273972602739726027397	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	42	0.302786885245901639344262295081967213	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	43	0.304864033765450708471510400964727163	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	44	0.306958130927596576451538283599352302	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	45	0.309051095487246566383257030739045128	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	46	0.311166666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	47	0.313299625468164794007490636704119850	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	48	0.315448291020991317727222771733157490	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	49	0.317617711053089643167972149695387293	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	50	0.319822314049586776859504132231404959	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	51	0.322030303030303030303030303030303030	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	52	0.324281553398058252427184466019417476	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	53	0.326555555555555555555555555555555556	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	54	0.328875000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	55	0.331215735137059451762192951228195087	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	56	0.333641129812342812923195976010833817	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	57	0.336123882503192848020434227330779055	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	58	0.338674593873393072859383733299677262	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	59	0.341282000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	60	0.343972602739726027397260273972602740	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	61	0.346718925671455340412242348532167395	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	62	0.349542372881355932203389830508474576	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	63	0.352457920792079207920792079207920792	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	64	0.355482758620689655172413793103448276	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	65	0.358620171673819742489270386266094421	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	66	0.361891047883414295628036086051353227	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	67	0.365285714285714285714285714285714286	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	68	0.368832252085264133456904541241890639	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	69	0.372536363636363636363636363636363636	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	70	0.376436765722183828610919143054595715	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	71	0.380536663980660757453666398066075745	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	72	0.384857142857142857142857142857142857	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	73	0.389365411436541143654114365411436541	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	74	0.394170050761421319796954314720812183	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	75	0.399267098340752731687575880210441117	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	76	0.404690702479338842975206611570247934	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	77	0.410493239338957586964058707962556339	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	78	0.416680387409200968523002421307506053	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	79	0.423353628536285362853628536285362854	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	80	0.430702050663449939686369119420989144	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	81	0.438941176470588235294117647058823529	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	82	0.448318181818181818181818181818181818	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	83	0.459136363636363636363636363636363636	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	84	0.471775610325896507417357785305454970	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	85	0.486647718484145398298530549110595514	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	86	0.504539699211495722592626419459920236	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	87	0.526264150943396226415094339622641509	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	88	0.553972508591065292096219931271477663	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	89	0.590125000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	90	0.639052806460745310148555421453369690	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	91	0.710360617597292724196277495769881557	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	92	0.811265290519877675840978593272171254	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	93	0.920311435523114355231143552311435523	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	94	1.020180257510729613733905579399141631	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	95	1.130037322274881516587677725118483412	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	96	1.263500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	97	1.452794724969633871247614089883741107	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	98	1.835649681528662420382165605095541401	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	128.0	99	3.125411097099621689785624211853720050	2022-02-26 00:00:00	2022-03-07 23:59:00	858559
AFA	write	256.0	0	0.000000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	1	0.279333333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	2	0.317000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	3	0.339727066817667044167610419026047565	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	4	0.357926086956521739130434782608695652	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	5	0.372878629932985852568875651526433358	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	6	0.385326315789473684210526315789473684	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	7	0.396020979020979020979020979020979021	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	8	0.405363636363636363636363636363636364	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	9	0.413524064171122994652406417112299465	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
AFA	write	256.0	10	0.421000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	402024
